OrderID,CustomerID,OrderDate,TotalAmount
5457,729,2025-10-30,720498
5458,427,2025-03-24,1179116
5459,979,2025-08-28,643071
5460,322,2025-12-08,789371
5461,787,2025-09-06,350815
5462,40,2025-09-06,708090
5463,528,2025-08-11,649910
5464,799,2025-07-19,333096
5465,785,2025-08-30,620680
5466,511,2025-10-06,1045470
5467,133,2025-04-08,412543
5468,280,2025-11-02,683179
5469,513,2025-12-17,362558
5470,723,2025-06-06,447053
5471,518,2025-06-10,651090
5472,772,2025-03-10,640953
5473,980,2025-11-17,969692
5474,393,2025-06-02,894174
5475,563,2025-03-05,1154731
5476,505,2025-09-21,636578
5477,783,2025-04-30,684672
5478,720,2025-01-02,532655
5479,480,2025-06-08,330279
5480,42,2025-06-22,354962
5481,189,2025-11-02,555734
5482,486,2025-11-09,782187
5483,458,2025-06-10,508426
5484,253,2025-02-04,797354
5485,423,2025-08-22,759785
5486,303,2025-12-12,400834
5487,772,2025-10-05,545057
5488,417,2025-11-13,332514
5489,689,2025-08-23,474384
5490,522,2025-07-10,662979
5491,977,2025-08-09,390300
5492,814,2025-02-15,704023
5493,438,2025-03-04,465126
5494,550,2025-01-12,406443
5495,612,2025-02-11,949224
5496,612,2025-10-14,868056
5497,434,2025-07-02,885057
5498,7,2025-04-05,1165815
5499,333,2025-10-04,838412
5500,355,2025-04-18,702836
5501,872,2025-10-26,767084
5502,768,2025-10-25,365907
5503,469,2025-11-06,775810
5504,34,2025-06-18,711688
5505,479,2025-02-10,368910
5506,349,2025-11-26,446329
5507,24,2025-06-27,446902
5508,932,2025-10-26,1031147
5509,654,2025-07-20,884255
5510,117,2025-02-22,493610
5511,711,2025-05-05,497441
5512,316,2025-04-13,1010024
5513,632,2025-12-20,608849
5514,928,2025-10-01,482544
5515,357,2025-10-04,610027
5516,41,2025-09-01,329205
5517,958,2025-08-18,497911
5518,331,2025-11-18,309642
5519,918,2025-08-04,865778
5520,739,2025-01-05,607853
5521,281,2025-09-30,974627
5522,42,2025-12-19,477436
5523,853,2025-08-03,516508
5524,444,2025-09-15,1158129
5525,615,2025-04-11,970276
5526,271,2025-12-28,618845
5527,429,2025-06-10,843048
5528,72,2025-01-30,589604
5529,295,2025-06-29,193125
5530,296,2025-10-23,495760
5531,706,2025-01-30,296428
5532,813,2025-06-27,480190
5533,763,2025-12-12,780138
5534,479,2025-09-29,740063
5535,583,2025-04-18,694814
5536,991,2025-09-26,953045
5537,104,2025-06-07,454407
5538,378,2025-05-11,231540
5539,74,2025-12-30,920196
5540,624,2025-01-01,591930
5541,65,2025-09-30,606071
5542,166,2025-09-30,999900
5543,598,2025-04-17,652483
5544,113,2025-09-17,394436
5545,153,2025-11-18,993403
5546,976,2025-05-14,468060
5547,132,2025-12-14,931297
5548,405,2025-05-31,495594
5549,658,2025-04-21,811176
5550,214,2025-06-17,216729
5551,429,2025-10-16,703363
5552,754,2025-03-26,938540
5553,81,2025-07-05,584703
5554,593,2025-08-02,386498
5555,393,2025-04-22,956089
5556,294,2025-12-24,755519
5557,800,2025-03-26,614088
5558,762,2025-07-16,642639
5559,774,2025-12-30,712985
5560,66,2025-05-30,740627
5561,81,2025-05-23,860481
5562,922,2025-08-14,561403
5563,855,2025-08-29,710529
5564,705,2025-11-03,538232
5565,995,2025-10-29,1083325
5566,508,2025-01-06,386083
5567,500,2025-12-03,815744
5568,41,2025-04-04,875722
5569,107,2025-04-20,402964
5570,965,2025-02-15,319239
5571,244,2025-12-04,586796
5572,431,2025-05-29,181258
5573,344,2025-12-18,818824
5574,124,2025-02-03,402016
5575,57,2025-11-09,328863
5576,431,2025-12-11,869414
5577,846,2025-05-18,598012
5578,767,2025-03-08,464395
5579,352,2025-08-22,785888
5580,612,2025-01-05,683657
5581,207,2025-06-15,531413
5582,912,2025-11-23,673875
5583,439,2025-10-14,969368
5584,295,2025-01-21,910400
5585,681,2025-02-03,872761
5586,197,2025-12-06,628310
5587,825,2025-03-14,986144
5588,992,2025-05-07,575948
5589,923,2025-04-09,722783
5590,949,2025-12-30,625934
5591,323,2025-09-17,449645
5592,562,2025-01-10,392599
5593,368,2025-03-25,704210
5594,315,2025-09-22,1093528
5595,995,2025-10-25,768299
5596,623,2025-04-15,1034882
5597,110,2025-09-10,530713
5598,861,2025-06-07,435481
5599,12,2025-07-14,241654
5600,664,2025-02-12,448390
5601,919,2025-06-04,854018
5602,670,2025-05-23,488089
5603,866,2025-09-09,390411
5604,355,2025-01-30,860702
5605,674,2025-11-07,740026
5606,312,2025-06-25,818691
5607,687,2025-11-26,1281044
5608,715,2025-01-10,272049
5609,486,2025-11-24,525184
5610,44,2025-12-11,329267
5611,923,2025-11-23,807155
5612,515,2025-01-26,835941
5613,498,2025-04-28,767274
5614,914,2025-10-30,508938
5615,660,2025-06-14,535272
5616,590,2025-08-22,890091
5617,234,2025-04-10,630135
5618,484,2025-03-16,519740
5619,39,2025-09-08,903185
5620,865,2025-09-24,655499
5621,824,2025-03-04,531755
5622,802,2025-09-20,405470
5623,909,2025-04-11,444892
5624,778,2025-03-06,515395
5625,626,2025-05-16,1238334
5626,463,2025-03-31,580509
5627,714,2025-10-12,921455
5628,993,2025-07-09,615096
5629,9,2025-05-20,636514
5630,229,2025-04-27,599488
5631,807,2025-11-17,706402
5632,99,2025-02-12,433545
5633,172,2025-08-17,859589
5634,191,2025-09-23,461658
5635,150,2025-02-28,171801
5636,414,2025-02-08,1166693
5637,936,2025-04-15,586940
5638,938,2025-12-24,770351
5639,988,2025-09-21,639309
5640,301,2025-08-28,500525
5641,790,2025-08-14,941004
5642,190,2025-12-23,421568
5643,999,2025-11-19,700051
5644,231,2025-02-12,739097
5645,852,2025-03-17,534818
5646,71,2025-11-24,976067
5647,891,2025-06-20,515431
5648,987,2025-06-12,523613
5649,951,2025-10-30,443827
5650,999,2025-10-23,409981
5651,726,2025-02-10,1173520
5652,141,2025-05-20,994352
5653,458,2025-05-16,451764
5654,631,2025-08-27,312136
5655,918,2025-07-03,754415
5656,903,2025-07-11,359823
5657,860,2025-05-19,546850
5658,722,2025-07-05,948369
5659,131,2025-02-21,375864
5660,935,2025-10-12,861581
5661,583,2025-11-10,849431
5662,144,2025-09-24,340678
5663,361,2025-09-21,621940
5664,347,2025-02-03,881404
5665,50,2025-01-05,711120
5666,711,2025-10-31,332450
5667,19,2025-07-11,527038
5668,951,2025-11-04,604546
5669,671,2025-05-19,485142
5670,941,2025-12-16,277615
5671,727,2025-02-21,1012516
5672,368,2025-11-03,691139
5673,165,2025-02-02,380271
5674,775,2025-11-24,363208
5675,856,2025-09-07,538192
5676,913,2025-08-31,561331
5677,957,2025-07-16,252535
5678,999,2025-07-29,184598
5679,468,2025-07-07,260380
5680,451,2025-07-06,795308
5681,416,2025-08-08,867828
5682,995,2025-02-18,613955
5683,197,2025-01-27,295857
5684,159,2025-01-05,631810
5685,192,2025-05-03,408897
5686,635,2025-10-23,483157
5687,126,2025-07-12,1252751
5688,570,2025-03-01,523509
5689,73,2025-04-18,524804
5690,9,2025-03-01,774173
5691,613,2025-03-06,976128
5692,60,2025-09-08,905900
5693,432,2025-03-26,559732
5694,921,2025-11-19,416867
5695,68,2025-09-27,659537
5696,47,2025-03-13,623899
5697,545,2025-01-05,669715
5698,178,2025-06-10,247186
5699,863,2025-04-16,1169483
5700,754,2025-07-17,590918
5701,443,2025-06-09,525122
5702,110,2025-02-24,895897
5703,691,2025-10-29,480460
5704,39,2025-06-01,844999
5705,722,2025-11-27,706293
5706,973,2025-04-04,451129
5707,857,2025-03-23,401491
5708,709,2025-09-08,393063
5709,561,2025-06-13,629413
5710,755,2025-07-21,325540
5711,664,2025-09-13,735286
5712,817,2025-12-31,283262
5713,281,2025-07-21,617389
5714,98,2025-04-03,704504
5715,695,2025-09-13,435881
5716,797,2025-02-05,504112
5717,689,2025-09-07,317109
5718,458,2025-04-15,184131
5719,690,2025-07-09,590636
5720,9,2025-02-12,564236
5721,467,2025-10-03,936216
5722,55,2025-08-27,835644
5723,348,2025-11-11,1163817
5724,624,2025-04-25,266722
5725,942,2025-11-15,311215
5726,298,2025-12-23,392399
5727,316,2025-03-02,631483
5728,166,2025-05-23,667003
5729,151,2025-05-22,335968
5730,482,2025-10-25,315626
5731,924,2025-03-11,921278
5732,474,2025-05-17,856982
5733,156,2025-07-20,343465
5734,359,2025-11-22,716108
5735,898,2025-11-11,736939
5736,176,2025-10-18,661451
5737,653,2025-08-30,1110207
5738,856,2025-04-17,465660
5739,138,2025-08-02,870907
5740,242,2025-10-06,841455
5741,962,2025-07-26,245107
5742,969,2025-04-24,1037705
5743,398,2025-08-09,988893
5744,457,2025-06-11,727265
5745,979,2025-03-12,711950
5746,501,2025-11-09,668602
5747,717,2025-08-06,729373
5748,829,2025-09-17,470289
5749,317,2025-12-05,491991
5750,135,2025-01-22,1018847
5751,555,2025-05-10,493080
5752,762,2025-05-07,322810
5753,250,2025-01-31,432124
5754,470,2025-03-16,882715
5755,680,2025-03-30,636117
5756,277,2025-05-27,851802
5757,199,2025-05-23,672764
5758,15,2025-06-03,894876
5759,331,2025-08-05,523948
5760,562,2025-05-02,564812
5761,572,2025-10-29,541784
5762,627,2025-02-19,719466
5763,108,2025-05-19,377582
5764,786,2025-02-25,701770
5765,285,2025-10-23,611576
5766,850,2025-12-19,309672
5767,155,2025-06-08,617309
5768,661,2025-03-01,358807
5769,147,2025-03-07,450129
5770,460,2025-12-31,282600
5771,775,2025-10-22,406697
5772,67,2025-10-19,645365
5773,204,2025-11-25,900436
5774,819,2025-09-24,423471
5775,600,2025-10-18,207036
5776,129,2025-03-16,316423
5777,887,2025-08-22,657328
5778,657,2025-09-22,418835
5779,714,2025-05-13,574270
5780,731,2025-04-04,268860
5781,608,2025-03-17,654122
5782,552,2025-08-08,451805
5783,747,2025-09-03,169382
5784,836,2025-02-08,514678
5785,835,2025-10-05,630904
5786,329,2025-02-26,375334
5787,151,2025-06-11,736771
5788,184,2025-05-05,671636
5789,10,2025-12-04,282354
5790,164,2025-03-19,630270
5791,809,2025-01-22,480392
5792,615,2025-11-27,542138
5793,787,2025-09-24,374956
5794,637,2025-02-24,949618
5795,780,2025-04-21,734117
5796,546,2025-05-27,165358
5797,863,2025-03-02,814292
5798,985,2025-07-09,1098510
5799,456,2025-10-09,677276
5800,165,2025-10-24,627999
5801,955,2025-05-27,132529
5802,144,2025-02-16,625145
5803,808,2025-08-16,776181
5804,444,2025-09-30,622608
5805,526,2025-06-11,272764
5806,227,2025-03-08,252334
5807,535,2025-06-09,557430
5808,359,2025-12-21,539128
5809,914,2025-07-16,161051
5810,529,2025-12-16,401219
5811,349,2025-05-27,642549
5812,882,2025-03-23,599159
5813,14,2025-08-04,705592
5814,596,2025-08-02,618429
5815,851,2025-05-07,665278
5816,909,2025-10-14,447637
5817,948,2025-01-02,410910
5818,511,2025-12-27,722466
5819,621,2025-09-10,837506
5820,620,2025-02-27,486826
5821,550,2025-11-05,818990
5822,478,2025-04-16,271726
5823,750,2025-01-10,778770
5824,509,2025-05-06,895738
5825,943,2025-05-12,896154
5826,634,2025-07-05,321354
5827,967,2025-02-16,776336
5828,78,2025-01-17,796241
5829,960,2025-11-07,578794
5830,100,2025-02-16,323256
5831,437,2025-10-20,837546
5832,402,2025-08-27,817097
5833,407,2025-08-18,1020632
5834,733,2025-11-02,1324460
5835,501,2025-12-06,628219
5836,382,2025-11-07,388731
5837,76,2025-01-17,838478
5838,223,2025-11-19,473850
5839,642,2025-11-05,755945
5840,668,2025-01-28,468160
5841,143,2025-04-25,1322066
5842,157,2025-01-29,915193
5843,702,2025-07-22,254975
5844,720,2025-02-11,526943
5845,959,2025-10-25,617358
5846,242,2025-02-01,294843
5847,248,2025-03-19,591912
5848,399,2025-10-31,341045
5849,46,2025-11-11,563943
5850,970,2025-02-27,783309
5851,83,2025-06-14,414462
5852,153,2025-06-15,798815
5853,167,2025-10-12,646124
5854,255,2025-10-22,294146
5855,956,2025-10-09,446531
5856,204,2025-07-03,551304
5857,665,2025-05-04,843264
5858,394,2025-11-12,729415
5859,734,2025-04-27,247681
5860,645,2025-06-23,819565
5861,774,2025-02-05,852249
5862,65,2025-05-10,753476
5863,701,2025-03-13,277394
5864,571,2025-12-19,794733
5865,994,2025-12-15,889244
5866,845,2025-02-16,875466
5867,458,2025-01-06,518992
5868,216,2025-04-11,541474
5869,360,2025-08-07,449833
5870,398,2025-08-22,478898
5871,465,2025-01-09,757005
5872,272,2025-01-10,470208
5873,572,2025-06-14,965620
5874,677,2025-12-11,786017
5875,35,2025-10-30,459500
5876,340,2025-08-22,706862
5877,310,2025-06-05,250646
5878,988,2025-12-10,672154
5879,703,2025-05-18,357939
5880,116,2025-02-15,455730
5881,86,2025-10-23,1011559
5882,961,2025-10-29,928752
5883,439,2025-01-08,637500
5884,930,2025-03-15,884046
5885,906,2025-03-06,633257
5886,284,2025-10-22,785919
5887,885,2025-06-12,577568
5888,171,2025-12-18,653720
5889,637,2025-01-13,774803
5890,96,2025-12-28,545362
5891,704,2025-05-21,804070
5892,14,2025-07-18,331910
5893,3,2025-07-18,758477
5894,770,2025-07-12,665697
5895,525,2025-06-07,418442
5896,321,2025-11-28,1026847
5897,265,2025-09-23,492303
5898,354,2025-03-13,724413
5899,78,2025-04-01,181720
5900,88,2025-11-27,377961
5901,534,2025-01-15,817827
5902,404,2025-03-14,532262
5903,55,2025-02-19,521593
5904,492,2025-10-10,608905
5905,32,2025-05-09,274480
5906,579,2025-01-18,737484
5907,721,2025-02-14,453818
5908,601,2025-07-24,741983
5909,922,2025-08-14,908033
5910,931,2025-09-20,787665
5911,951,2025-07-12,457451
5912,144,2025-01-04,363573
5913,575,2025-08-23,562164
5914,858,2025-08-25,615462
5915,324,2025-11-03,510357
5916,299,2025-09-22,713928
5917,65,2025-03-19,591553
5918,112,2025-03-30,504758
5919,24,2025-08-26,438517
5920,169,2025-07-16,827167
5921,193,2025-04-03,740048
5922,724,2025-06-27,383498
5923,343,2025-08-15,305840
5924,855,2025-03-01,556387
5925,803,2025-02-18,499230
5926,30,2025-03-23,726274
5927,914,2025-06-18,920749
5928,860,2025-07-01,1058309
5929,515,2025-10-14,461489
5930,680,2025-01-02,675846
5931,436,2025-12-09,204948
5932,366,2025-08-25,1120668
5933,625,2025-04-01,519353
5934,824,2025-01-09,576064
5935,190,2025-10-07,356030
5936,150,2025-10-23,660334
5937,91,2025-03-27,620112
5938,126,2025-05-06,756772
5939,11,2025-01-23,542436
5940,233,2025-01-30,342055
5941,922,2025-03-25,554455
5942,719,2025-07-21,458425
5943,865,2025-05-06,670496
5944,478,2025-05-27,551196
5945,791,2025-09-01,459832
5946,888,2025-07-04,644485
5947,361,2025-08-19,1169854
5948,85,2025-04-03,824173
5949,885,2025-12-19,1145946
5950,77,2025-11-02,352773
5951,686,2025-03-17,742897
5952,663,2025-10-17,1432283
5953,327,2025-01-06,334420
5954,42,2025-01-06,690120
5955,548,2025-01-26,376750
5956,856,2025-09-25,882492
5957,185,2025-11-07,246352
5958,334,2025-11-16,1116960
5959,795,2025-05-05,441510
5960,845,2025-10-14,956143
5961,392,2025-09-04,236816
5962,536,2025-04-03,524364
5963,632,2025-06-09,883503
5964,284,2025-02-23,733422
5965,768,2025-10-20,342996
5966,411,2025-01-21,217470
5967,529,2025-12-05,572794
5968,238,2025-12-21,794452
5969,380,2025-12-22,251888
5970,252,2025-01-12,462130
5971,84,2025-01-26,978052
5972,72,2025-07-10,459153
5973,153,2025-08-22,200126
5974,466,2025-04-27,840032
5975,607,2025-06-27,953360
5976,892,2025-08-10,553290
5977,228,2025-04-11,692993
5978,471,2025-10-20,374219
5979,947,2025-08-30,526291
5980,859,2025-12-13,625668
5981,477,2025-01-06,430402
5982,84,2025-12-17,584835
5983,1,2025-09-27,618865
5984,821,2025-03-06,724782
5985,451,2025-08-21,897882
5986,728,2025-08-18,335337
5987,358,2025-06-13,660370
5988,585,2025-08-25,661059
5989,162,2025-04-21,637517
5990,873,2025-12-05,484903
5991,4,2025-09-24,710854
5992,529,2025-05-02,404087
5993,183,2025-02-05,351421
5994,368,2025-06-15,630344
5995,207,2025-09-27,677231
5996,536,2025-06-18,838894
5997,707,2025-11-07,527512
5998,87,2025-11-08,410018
5999,623,2025-06-29,472897
6000,541,2025-04-02,430211
6001,458,2025-03-26,716255
6002,539,2025-10-20,801888
6003,493,2025-11-13,220057
6004,345,2025-04-23,532761
6005,51,2025-03-02,598567
6006,305,2025-03-07,255321
6007,814,2025-01-30,788269
6008,697,2025-04-28,639991
6009,542,2025-09-20,1216646
6010,576,2025-11-04,876441
6011,489,2025-05-13,247633
6012,793,2025-12-06,278789
6013,689,2025-11-27,796094
6014,315,2025-08-04,895068
6015,891,2025-03-12,806115
6016,369,2025-10-03,460193
6017,284,2025-05-06,1128994
6018,182,2025-07-22,459294
6019,190,2025-12-10,324833
6020,917,2025-12-06,727541
6021,597,2025-06-06,759750
6022,268,2025-05-21,747347
6023,172,2025-02-17,352798
6024,305,2025-11-23,695497
6025,485,2025-11-30,589549
6026,378,2025-05-20,183640
6027,411,2025-12-19,301654
6028,637,2025-04-08,428851
6029,622,2025-10-11,683857
6030,802,2025-09-24,484100
6031,922,2025-12-13,270808
6032,103,2025-07-27,582531
6033,717,2025-06-02,369363
6034,948,2025-03-04,545603
6035,795,2025-07-07,404524
6036,11,2025-05-04,239205
6037,352,2025-08-22,179376
6038,19,2025-01-17,1040745
6039,692,2025-06-02,762905
6040,808,2025-10-17,738672
6041,827,2025-07-02,615622
6042,297,2025-09-26,853070
6043,415,2025-08-08,606655
6044,961,2025-08-06,545659
6045,754,2025-05-23,414149
6046,632,2025-08-13,121063
6047,248,2025-06-29,605069
6048,301,2025-01-14,1055122
6049,766,2025-07-01,414184
6050,687,2025-01-17,731028
6051,553,2025-06-03,587651
6052,365,2025-01-15,647546
6053,767,2025-05-19,229735
6054,932,2025-02-28,1047851
6055,171,2025-01-17,394041
6056,646,2025-04-13,987687
6057,794,2025-05-26,489831
6058,460,2025-04-11,723839
6059,401,2025-10-03,895044
6060,412,2025-07-15,527213
6061,516,2025-10-20,514039
6062,843,2025-12-12,873591
6063,505,2025-05-24,738175
6064,753,2025-03-28,715149
6065,22,2025-11-06,459738
6066,986,2025-02-03,495652
6067,340,2025-10-18,287346
6068,268,2025-01-31,684488
6069,784,2025-06-05,572296
6070,852,2025-02-10,536525
6071,525,2025-01-30,654353
6072,290,2025-11-17,963689
6073,706,2025-08-23,556260
6074,485,2025-11-10,726884
6075,992,2025-04-21,614418
6076,810,2025-05-26,147539
6077,175,2025-08-15,671894
6078,981,2025-01-06,669690
6079,818,2025-12-20,948620
6080,140,2025-08-22,844232
6081,666,2025-05-19,498410
6082,262,2025-05-16,1412293
6083,453,2025-05-20,927121
6084,918,2025-09-27,803584
6085,470,2025-08-14,627237
6086,621,2025-03-23,865694
6087,813,2025-04-29,531025
6088,126,2025-03-24,1190785
6089,127,2025-06-15,1257427
6090,453,2025-06-03,843751
6091,943,2025-04-17,735103
6092,521,2025-05-25,524671
6093,869,2025-10-14,1012804
6094,451,2025-12-09,305956
6095,467,2025-07-01,472924
6096,579,2025-01-23,759379
6097,983,2025-12-05,417839
6098,175,2025-04-13,318883
6099,884,2025-06-11,485321
6100,979,2025-08-14,674188
6101,498,2025-06-09,771159
6102,709,2025-08-16,428671
6103,712,2025-10-26,616384
6104,303,2025-08-24,548471
6105,604,2025-11-19,677839
6106,142,2025-06-05,539128
6107,669,2025-11-30,245533
6108,296,2025-02-14,688046
6109,313,2025-09-17,465500
6110,916,2025-04-21,568786
6111,700,2025-11-27,464863
6112,855,2025-05-03,1027422
6113,239,2025-01-13,477749
6114,63,2025-05-07,540395
6115,60,2025-06-21,1237894
6116,22,2025-06-04,687154
6117,318,2025-10-03,609204
6118,882,2025-09-25,941374
6119,311,2025-02-26,740996
6120,27,2025-01-31,574893
6121,396,2025-10-17,833396
6122,105,2025-06-09,552718
6123,206,2025-12-05,346626
6124,97,2025-05-10,269513
6125,425,2025-07-27,697691
6126,217,2025-04-10,310665
6127,293,2025-05-01,88026
6128,273,2025-07-17,970431
6129,358,2025-01-19,668668
6130,388,2025-08-08,841163
6131,637,2025-02-10,217380
6132,331,2025-08-20,395466
6133,918,2025-09-26,766752
6134,110,2025-06-13,709877
6135,363,2025-02-05,617254
6136,805,2025-03-07,134731
6137,329,2025-06-20,774416
6138,288,2025-03-05,594874
6139,582,2025-09-03,1176626
